diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,diagnostics_Image-interpolated_Spacing,diagnostics_Image-interpolated_Size,diagnostics_Image-interpolated_Mean,diagnostics_Image-interpolated_Minimum,diagnostics_Image-interpolated_Maximum,diagnostics_Mask-interpolated_Spacing,diagnostics_Mask-interpolated_Size,diagnostics_Mask-interpolated_BoundingBox,diagnostics_Mask-interpolated_VoxelNum,diagnostics_Mask-interpolated_VolumeNum,diagnostics_Mask-interpolated_CenterOfMassIndex,diagnostics_Mask-interpolated_CenterOfMass,diagnostics_Mask-interpolated_Mean,diagnostics_Mask-interpolated_Minimum,diagnostics_Mask-interpolated_Maximum,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume
v3.1.4,1.26.4,2.4.0,1.8.0,3.10.16,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': [1.0, 1.0, 1.0], 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 25}",{'Original': {}},67ba092899eac2aee6107f7135d6e53ef1819bc5,3D,"(0.7031000256538391, 0.7031000256538391, 0.31053677201271057)","(256, 256, 481)",130.766801659016,0.0,1774.6270751953125,6df30eef767300b1598b42ae9d92b3a22232a239,"(0.7031000256538391, 0.7031000256538391, 0.31053677201271057)","(256, 256, 481)","(0, 0, 0, 256, 256, 481)",28311949,17,"(127.50071014185565, 127.50063006965716, 264.49647737073843)","(88.81825194498015, -10.513799300200347, 26.283328297978542)","(1.0, 1.0, 1.0)","(180, 180, 150)",130.10409182323454,-41.14719009399414,1629.7470703125,"(1.0, 1.0, 1.0)","(180, 180, 150)","(0, 0, 0, 180, 180, 149)",4341675,14,"(89.50059688944935, 89.50053631374988, 81.49866307358336)","(88.81495763997913, -10.517089328266707, 25.990840694113487)",132.6513443109228,-41.14719009399414,1629.7470703125,0.9999934994961842,0.7444557756858108,154.7295778358069,207.84253798456496,223.80571931923456,223.80571931923456,253.85231927244627,286.5833212174079,4341421.875,207.84118690335373,0.7999752148637981,160877.602765664,0.03705643160183874,4341675.0
